timestamp,u,v,w,h,latency_ms,frame_drop
1779405102.9100642,372,120,88,114,0.49,0.0
1779405103.010064,372,120,88,114,0.49,0.0
1779405103.1100662,372,120,88,114,0.49,0.0
1779405103.2100656,372,120,88,114,0.49,0.0
1779405103.3100636,370,119,87,113,0.65,0.0
1779405103.4100442,368,119,87,113,3.17,0.0
1779405103.5106084,368,119,87,113,3.17,0.0
1779405103.61006,368,119,87,113,3.17,0.0
1779405103.7101085,368,119,87,113,3.17,0.0
1779405103.8100948,366,117,86,112,0.57,0.0
1779405103.9100747,366,117,86,112,0.57,0.0
1779405104.0100744,366,117,86,112,0.57,0.0
1779405104.110094,364,117,86,112,0.63,0.0
1779405104.2100813,364,117,86,112,0.63,0.0
1779405104.3100734,364,117,86,112,0.63,0.0
1779405104.410069,364,117,86,112,0.63,0.0
1779405104.5100641,362,116,86,111,0.43,0.0
1779405104.610065,362,116,86,111,0.43,0.0
1779405104.7100718,362,116,86,111,0.43,0.0
1779405104.81006,361,115,86,110,0.38,0.0
1779405104.910076,361,115,86,110,0.38,0.0
1779405105.0100765,361,115,86,110,0.38,0.0
1779405105.110079,359,115,85,110,0.43,0.0
1779405105.210062,359,115,85,110,0.43,0.0
1779405105.3100631,359,115,85,110,0.43,0.0
1779405105.4100668,357,114,85,110,0.41,0.0
1779405105.5100665,357,114,85,110,0.41,0.0
1779405105.610066,357,114,85,110,0.41,0.0
1779405105.7100737,356,114,85,110,0.39,0.0
1779405105.8100688,356,114,85,110,0.39,0.0
1779405105.9100652,356,114,85,110,0.39,0.0
1779405106.0100594,356,114,85,110,0.39,0.0
1779405106.1100621,354,113,85,110,12.8,0.0
1779405106.2100618,354,113,85,110,12.8,0.0
1779405106.3100631,353,113,85,109,5.56,0.0
1779405106.4100657,353,113,85,109,5.56,0.0
1779405106.5100675,352,113,85,109,0.41,0.0
1779405106.6100593,352,113,85,109,0.41,0.0
1779405106.7137818,352,113,85,109,0.41,0.0
1779405106.8100605,351,113,85,109,0.56,0.0
1779405106.9100654,351,113,85,109,0.56,0.0
1779405107.0100656,351,113,85,109,0.56,0.0
1779405107.1100738,350,113,85,109,0.56,0.0
1779405107.2100565,350,113,85,109,0.56,0.0
1779405107.310064,350,113,85,109,0.56,0.0
1779405107.4100726,350,113,85,109,0.56,0.0
1779405107.510066,348,112,85,109,0.41,0.0
1779405107.6100724,348,112,85,109,0.41,0.0
1779405107.710068,347,111,85,109,0.43,0.0
1779405107.8101003,347,111,85,109,0.43,0.0
1779405107.9100716,347,111,85,109,0.43,0.0
1779405108.0100596,347,111,85,109,0.43,0.0
1779405108.110062,346,110,85,110,1.23,0.0
1779405108.210057,346,110,85,110,1.23,0.0
1779405108.310063,346,110,85,110,1.23,0.0
1779405108.4100578,347,108,86,111,0.56,0.0
1779405108.5100636,347,108,86,111,0.56,0.0
1779405108.6100593,347,108,86,111,0.56,0.0
1779405108.7100654,347,108,86,111,0.56,0.0
1779405108.8100743,347,107,87,113,0.57,0.0
1779405108.9137628,347,107,87,113,0.57,0.0
1779405109.0137756,347,107,87,113,0.57,0.0
1779405109.1100593,348,106,88,114,0.51,0.0
1779405109.2100673,348,106,88,114,0.51,0.0
1779405109.310063,349,106,88,115,0.55,0.0
1779405109.4100685,349,106,88,115,0.55,0.0
1779405109.5100622,349,106,88,115,0.55,0.0
1779405109.6100652,349,106,88,115,0.55,0.0
1779405109.7100725,349,106,88,115,0.55,0.0
1779405109.810089,349,106,88,115,0.55,0.0
1779405109.9100895,349,106,88,115,0.55,0.0
1779405110.0100622,349,106,88,115,0.55,0.0
1779405110.1100667,349,106,88,115,0.55,0.0
1779405110.2100737,349,106,88,115,0.55,0.0
1779405110.31377,349,106,88,115,0.55,0.0
1779405110.4100726,347,103,88,115,0.88,0.0
1779405110.5100768,347,103,88,115,0.88,0.0
1779405110.610067,348,103,88,116,0.43,0.0
1779405110.7101026,348,103,88,116,0.43,0.0
1779405110.8100708,348,103,88,116,0.43,0.0
1779405110.9100995,349,103,88,116,0.52,0.0
1779405111.0100753,349,103,88,116,0.52,0.0
1779405111.1100762,349,103,88,116,0.52,0.0
1779405111.2100747,349,103,88,116,0.67,0.0
1779405111.3100696,349,103,88,116,0.67,0.0
1779405111.4100769,350,103,88,116,0.46,0.0
1779405111.510075,350,103,88,116,0.46,0.0
1779405111.610073,350,103,88,116,0.46,0.0
1779405111.710073,350,103,88,117,0.5,0.0
1779405111.8110995,351,104,89,117,0.42,0.0
1779405111.9100769,351,104,89,117,0.42,0.0
1779405112.010088,351,104,89,117,0.42,0.0
1779405112.1100686,352,104,89,117,0.49,0.0
1779405112.210062,352,104,89,117,0.49,0.0
1779405112.3100126,352,104,89,117,0.49,0.0
1779405112.4100807,352,103,89,117,0.49,0.0
1779405112.51007,352,103,89,117,0.49,0.0
1779405112.6100767,353,103,89,118,0.43,0.0
1779405112.710069,353,103,89,118,0.43,0.0
1779405112.810052,353,103,89,118,0.43,0.0
1779405112.9100614,353,103,89,118,0.43,0.0
1779405113.010074,353,102,89,118,0.67,0.0
