timestamp,u,v,w,h,latency_ms,frame_drop
1779405105.8472128,366,124,95,95,0.62,0.0
1779405105.9471955,362,126,98,98,0.55,0.0
1779405106.047221,367,126,98,98,0.42,0.0
1779405106.1472197,363,126,104,104,0.67,0.0
1779405106.2472484,363,125,104,104,0.4,0.0
1779405106.3472254,364,126,106,106,0.55,0.0
1779405106.447215,365,126,100,100,3.96,0.0
1779405106.5472383,364,126,100,100,0.68,0.0
1779405106.6472387,365,126,98,98,0.55,0.0
1779405106.747232,366,128,100,100,2.1,0.0
1779405106.847227,366,127,102,102,0.53,0.0
1779405106.9472227,367,127,100,100,0.7,0.0
1779405107.0472097,368,128,99,99,0.56,0.0
1779405107.1472127,368,126,99,99,0.34,0.0
1779405107.247224,367,127,100,100,0.4,0.0
1779405107.3472118,368,128,97,97,0.31,0.0
1779405107.447217,366,126,103,103,0.45,0.0
1779405107.5472014,366,126,104,104,0.5,0.0
1779405107.6472204,366,128,99,99,0.39,0.0
1779405107.747229,366,130,101,101,0.5,0.0
1779405107.8472185,366,126,97,97,0.48,0.0
1779405107.9472163,367,126,100,100,0.63,0.0
1779405108.0472262,364,130,103,103,0.39,0.0
1779405108.14722,365,127,102,102,0.39,0.0
1779405108.2472014,366,126,103,103,0.34,0.0
1779405108.347218,365,130,102,102,0.51,0.0
1779405108.4471977,366,126,101,101,0.62,0.0
1779405108.547579,366,126,99,99,0.58,0.0
1779405108.6472013,366,124,98,98,0.58,0.0
1779405108.7472174,364,126,100,100,0.57,0.0
1779405108.8472147,364,124,99,99,0.35,0.0
1779405108.947216,366,124,97,97,0.62,0.0
1779405109.0474317,368,124,99,99,2.87,0.0
1779405109.1472175,366,124,97,97,1.0,0.0
1779405109.2472086,368,126,98,98,0.66,0.0
1779405109.3477087,364,127,98,98,0.49,0.0
1779405109.4472287,366,126,98,98,0.56,0.0
1779405109.5472107,364,126,99,99,0.45,0.0
1779405109.647228,366,126,101,101,0.43,0.0
1779405109.747222,364,128,101,101,0.61,0.0
1779405109.8472161,365,129,100,100,0.41,0.0
1779405109.9472194,367,126,100,100,0.45,0.0
1779405110.047219,366,126,103,103,0.47,0.0
1779405110.1472082,369,125,100,100,0.5,0.0
1779405110.247216,368,130,97,97,0.63,0.0
1779405110.3472252,368,128,95,95,0.53,0.0
1779405110.447964,368,130,96,96,0.22,0.0
1779405110.5471935,367,129,100,100,0.6,0.0
1779405110.647221,367,129,100,100,0.62,0.0
1779405110.7472267,366,128,99,99,0.41,0.0
1779405110.8472204,367,132,96,96,0.39,0.0
1779405110.947218,367,129,96,96,0.7,0.0
1779405111.047216,366,130,99,99,0.39,0.0
1779405111.147211,369,129,100,100,0.56,0.0
1779405111.2472122,370,130,101,101,0.56,0.0
1779405111.347219,368,126,97,97,0.47,0.0
1779405111.447222,372,130,99,99,0.44,0.0
1779405111.5472171,366,134,95,95,0.52,0.0
1779405111.6472096,370,132,91,91,0.56,0.0
1779405111.7472136,372,133,94,94,0.6,0.0
1779405111.8472133,370,132,91,91,0.43,0.0
1779405111.9471924,370,132,91,91,0.54,0.0
1779405112.0472085,370,132,91,91,0.51,0.0
1779405112.147212,370,132,96,96,0.28,0.0
1779405112.247216,370,130,95,95,0.4,0.0
1779405112.3472347,370,130,95,95,0.27,0.0
1779405112.4472256,371,130,98,98,0.32,0.0
1779405112.5472195,372,132,95,95,0.39,0.0
1779405112.6472187,370,130,97,97,0.3,0.0
1779405112.7472217,368,130,97,97,0.55,0.0
1779405112.847225,370,130,97,97,0.53,0.0
1779405112.947228,369,132,98,98,0.42,0.0
1779405113.0472124,370,128,93,93,0.55,0.0
