timestamp,u,v,w,h,latency_ms,frame_drop
1779315998.2435668,323,155,66,56,776.71,0.0
1779315998.3435628,324,157,66,56,798.54,0.0
1779315998.4435582,324,158,66,56,834.15,0.0
1779315998.5435529,326,155,66,58,758.98,0.0
1779315998.6436272,326,156,67,56,833.16,0.0
1779315998.7436004,328,156,66,54,817.85,0.0
1779315998.8435667,329,156,66,54,793.16,0.0
1779315998.9435735,329,158,67,56,836.15,0.0
1779315999.043562,329,158,67,56,848.85,0.0
1779315999.143741,329,160,66,54,839.57,0.0
1779315999.2436206,329,159,66,52,864.88,0.0
1779315999.3435779,329,161,64,54,817.98,0.0
1779315999.4435723,328,161,64,56,831.15,0.0
1779315999.5435846,327,161,64,54,893.83,0.0
1779315999.6435525,318,158,65,58,813.32,0.0
1779315999.7435575,310,156,67,56,788.17,0.0
1779315999.8435764,302,155,67,56,810.88,0.0
1779315999.9435697,300,157,67,58,832.98,0.0
1779316000.0435584,282,155,68,59,707.12,0.0
1779316000.1435606,277,153,68,61,693.27,0.0
1779316000.2435465,278,149,70,59,669.89,0.0
1779316000.3435664,280,147,73,59,673.78,0.0
1779316000.4435616,292,146,74,61,594.88,0.0
1779316000.5435402,299,145,75,56,673.24,0.0
1779316000.643552,304,146,73,58,713.65,0.0
1779316000.7436295,308,144,73,56,754.71,0.0
1779316000.8435447,322,137,72,59,788.74,0.0
1779316000.9435563,327,134,73,58,832.34,0.0
1779316001.0435662,358,130,77,65,708.02,0.0
1779316001.143614,364,126,78,65,759.84,0.0
1779316001.243547,366,123,78,65,787.27,0.0
1779316001.343563,368,124,80,65,735.48,0.0
1779316001.4435582,362,125,77,63,767.69,0.0
1779316001.5440445,355,121,77,63,752.87,0.0
1779316001.6435595,349,120,80,65,736.95,0.0
1779316001.7436209,348,120,80,65,765.55,0.0
1779316001.8435633,342,121,83,63,777.68,0.0
1779316001.943594,337,120,82,63,758.79,0.0
1779316002.0435643,336,120,82,63,785.02,0.0
1779316002.1435654,333,119,80,63,803.71,0.0
1779316002.243563,334,120,80,65,838.52,0.0
1779316002.343565,330,122,78,63,746.12,0.0
1779316002.443577,329,120,77,63,786.46,0.0
1779316002.5435662,328,123,76,63,830.26,0.0
1779316002.6435676,328,121,77,63,857.79,0.0
1779316002.7435687,328,122,76,65,857.27,0.0
1779316002.8435626,328,122,77,65,895.1,0.0
1779316002.9435635,329,121,77,63,787.07,0.0
1779316003.0435662,329,120,77,63,810.39,0.0
1779316003.1435702,329,121,77,63,797.88,0.0
1779316003.2435708,330,119,78,63,749.04,0.0
1779316003.3435404,331,119,82,65,728.38,0.0
1779316003.4435556,331,119,83,63,750.14,0.0
1779316003.5435605,331,119,78,65,813.5,0.0
1779316003.6435747,332,121,80,65,753.15,0.0
1779316003.7435548,332,120,78,61,801.4,0.0
1779316003.843544,332,121,78,63,891.05,0.0
1779316003.9437952,333,121,82,63,851.11,0.0
1779316004.0435643,334,119,78,63,844.73,0.0
1779316004.1435745,333,120,78,65,840.67,0.0
1779316004.243573,333,118,77,61,836.05,0.0
1779316004.3435714,334,118,80,61,836.51,0.0
1779316004.4435587,334,120,78,63,810.22,0.0
1779316004.5435314,334,120,80,63,841.26,0.0
1779316004.6435401,334,119,78,65,895.12,0.0
1779316004.7435646,334,119,78,63,858.46,0.0
1779316004.843582,334,118,78,61,883.98,0.0
1779316004.9435565,333,119,78,61,920.77,0.0
1779316005.0435722,334,118,80,65,943.42,0.0
1779316005.1435645,333,119,77,63,984.41,0.0
1779316005.2435918,333,119,78,63,981.74,0.0
1779316005.3435686,334,118,80,61,922.5,0.0
1779316005.4435549,333,119,77,63,883.39,0.0
1779316005.5435615,333,117,83,65,820.32,0.0
1779316005.6435525,332,118,80,63,816.1,0.0
1779316005.7435725,329,120,82,68,822.17,0.0
1779316005.8435545,319,119,83,76,775.88,0.0
1779316005.943581,315,121,85,76,764.7,0.0
1779316006.0435507,308,116,84,74,745.56,0.0
1779316006.143549,304,125,78,74,723.46,0.0
1779316006.243547,305,126,76,74,765.5,0.0
1779316006.343568,316,146,77,77,684.54,0.0
1779316006.4435654,320,148,75,79,745.37,0.0
1779316006.5435586,332,163,73,76,725.13,0.0
