stamp,person_id,A_h,A_r,A_m,pos_x,pos_y,pos_z,roll,pitch,yaw,is_target,ptu_blind,bbox_u,bbox_v,bbox_w,bbox_h
1778699021.036324,2,0.953941,0.893869,0.852698,0.9477,0.3987,1.3581,0.000,-0.868,-142.417,0,0,40,155,81,132
1778699021.036324,0,0.985826,0.999879,0.985707,1.1091,-0.0160,1.2520,0.000,0.961,-170.859,0,0,306,233,95,110
1778699021.036324,1,0.973461,0.921595,0.897137,1.1161,-0.4741,1.2824,0.000,-6.063,154.798,0,0,554,217,107,117
1778699021.036324,2,0.962243,0.893869,0.860119,0.9477,0.3987,1.3581,0.000,-0.214,-144.264,0,0,40,156,81,130
1778699021.136414,0,0.985456,0.999879,0.985337,1.1091,-0.0160,1.2520,-0.000,1.186,-170.582,0,0,306,232,96,111
1778699021.136414,1,0.972776,0.921595,0.896506,1.1121,-0.4725,1.2819,-0.000,-6.132,154.256,0,0,554,217,107,117
1778699021.136414,2,0.958600,0.894045,0.857031,0.9498,0.3997,1.3570,0.000,-0.247,-142.998,0,0,40,156,81,130
1778699021.136414,0,0.985242,0.999870,0.985114,1.1091,-0.0160,1.2520,-0.000,1.186,-170.582,0,0,306,232,95,111
1778699021.136414,1,0.972197,0.921595,0.895972,1.1121,-0.4725,1.2819,-0.000,-6.132,154.256,0,0,554,217,107,117
1778699021.136414,2,0.954391,0.894045,0.853268,0.9498,0.3997,1.3570,0.000,-0.247,-142.998,0,0,41,156,82,130
1778699021.336614,0,0.986600,0.999870,0.986472,1.1059,-0.0160,1.2535,-0.000,0.980,-171.226,0,0,306,232,95,111
1778699021.336614,1,0.972982,0.921595,0.896695,1.1161,-0.4741,1.2824,0.000,-6.144,154.575,0,0,554,217,107,117
1778699021.336614,2,0.963395,0.894471,0.861729,0.9517,0.3991,1.3590,0.000,-0.024,-144.512,0,0,41,155,82,133
1778699021.336614,0,0.986226,0.999870,0.986098,1.1059,-0.0160,1.2535,-0.000,0.980,-171.226,0,0,306,232,95,111
1778699021.336614,1,0.970313,0.921595,0.894236,1.1161,-0.4741,1.2824,0.000,-6.144,154.575,0,0,555,217,108,117
