stamp,person_id,a_h,a_r,a_m,pos_x,pos_y,pos_z,roll,pitch,yaw,is_target,ptu_blind,bbox_u,bbox_v,bbox_w,bbox_h
1778698750.456041,1,0.948715,0.919366,0.872216,1.1501,-0.4950,1.3043,-0.000,-10.539,154.847,0,0,557,208,104,110
1778698750.456041,2,0.947809,0.900294,0.853307,0.9938,0.4060,1.3593,0.000,1.178,-139.339,0,0,49,161,99,128
1778698750.456041,0,0.977192,0.999830,0.977026,1.0995,-0.0125,1.2473,-0.000,-2.031,-169.459,0,0,304,235,96,110
1778698750.456041,1,0.948703,0.919366,0.872205,1.1501,-0.4950,1.3043,-0.000,-10.523,154.672,0,0,557,208,104,110
1778698750.456041,2,0.949890,0.900294,0.855180,0.9938,0.4060,1.3593,0.000,1.377,-139.662,0,0,49,161,99,128
1778698750.556139,0,0.977227,0.999830,0.977061,1.0995,-0.0125,1.2473,0.000,-2.737,-170.101,0,0,304,235,96,109
1778698750.556139,1,0.951122,0.919366,0.874429,1.1501,-0.4950,1.3043,0.000,-10.123,155.120,0,0,557,208,103,110
1778698750.556139,2,0.948311,0.900294,0.853759,0.9821,0.4004,1.3565,-0.000,1.280,-139.378,0,0,49,161,99,125
1778698750.689607,0,0.978924,0.999830,0.978758,1.0995,-0.0125,1.2473,0.000,-1.515,-169.656,0,0,304,235,96,109
1778698750.689607,1,0.948780,0.919366,0.872276,1.1501,-0.4950,1.3043,0.000,-10.563,155.222,0,0,557,208,103,110
1778698750.689607,2,0.950743,0.900294,0.855948,0.9791,0.3990,1.3558,0.000,1.385,-139.851,0,0,49,161,99,125
1778698750.756346,0,0.979149,0.999830,0.978983,1.0965,-0.0126,1.2470,-0.000,-1.664,-169.856,0,0,304,235,96,110
1778698750.756346,1,0.951203,0.919366,0.874503,1.1501,-0.4950,1.3043,0.000,-10.070,154.752,0,0,557,208,103,110
1778698750.756346,2,0.948086,0.900460,0.853713,0.9940,0.4060,1.3576,-0.000,0.994,-139.477,0,0,49,162,99,126
1778698750.756346,0,0.976892,0.999830,0.976726,1.0965,-0.0126,1.2470,0.000,-1.839,-169.202,0,0,304,236,96,110
1778698750.756346,1,0.950834,0.919366,0.874164,1.1501,-0.4950,1.3043,0.000,-10.116,154.555,0,0,557,208,103,110
1778698750.756346,2,0.948903,0.900460,0.854449,0.9940,0.4060,1.3576,0.000,0.891,-139.738,0,0,49,161,99,128
1778698750.756346,0,0.976864,0.999830,0.976698,1.0965,-0.0126,1.2470,0.000,-1.839,-169.202,0,0,304,236,96,110
1778698750.756346,1,0.952004,0.919366,0.875240,1.1501,-0.4950,1.3043,0.000,-10.116,154.555,0,0,557,208,103,111
1778698750.756346,2,0.944456,0.900294,0.850288,0.9940,0.4060,1.3576,0.000,0.891,-139.738,0,0,49,161,99,126
1778698750.856463,0,0.977927,0.999830,0.977761,1.0967,-0.0126,1.2452,0.000,-2.029,-169.263,0,0,304,236,95,110
1778698750.856463,1,0.949725,0.919366,0.873145,1.1501,-0.4950,1.3043,0.000,-9.977,155.348,0,0,557,208,103,110
1778698750.856463,2,0.943047,0.900294,0.849019,0.9791,0.3990,1.3558,0.000,0.758,-138.911,0,0,49,161,99,125
1778698750.989921,0,0.977031,0.999830,0.976865,1.0967,-0.0126,1.2452,0.000,-1.986,-169.599,0,0,304,235,96,110
1778698750.989921,1,0.949211,0.919366,0.872672,1.1501,-0.4950,1.3043,-0.000,-10.416,155.574,0,0,557,208,103,110
1778698750.989921,2,0.944492,0.900294,0.850320,0.9791,0.3990,1.3558,-0.000,0.878,-138.524,0,0,49,161,99,126
1778698751.090028,0,0.976789,0.999830,0.976623,1.0935,-0.0126,1.2467,-0.000,-2.070,-169.350,0,0,304,236,95,110
1778698751.090028,1,0.950397,0.919366,0.873763,1.1540,-0.4967,1.3049,-0.000,-10.279,155.384,0,0,557,208,103,111
1778698751.090028,2,0.946628,0.900294,0.852243,0.9791,0.3990,1.3558,0.000,1.176,-139.081,0,0,49,161,99,128
1778698751.156767,0,0.979947,0.999830,0.979781,1.0937,-0.0126,1.2449,0.000,-1.577,-169.997,0,0,304,236,96,110
1778698751.156767,1,0.952263,0.919366,0.875478,1.1501,-0.4950,1.3043,-0.000,-9.889,154.917,0,0,557,208,103,111
1778698751.156767,2,0.946399,0.900294,0.852037,0.9791,0.3990,1.3558,0.000,0.977,-139.174,0,0,49,161,99,128
