timestamp,u,v,w,h,latency_ms,frame_drop
1779237358.6923046,,,,,,0.0
1779237358.7922964,,,,,,0.0
1779237358.8923013,,,,,,0.0
1779237358.99231,354,124,70,92,2.99,0.0
1779237359.092298,354,124,70,92,2.99,0.0
1779237359.1923041,354,124,71,93,0.27,0.0
1779237359.2923107,354,124,71,93,0.27,0.0
1779237359.3923044,354,124,71,93,0.27,0.0
1779237359.492309,354,124,71,93,0.27,0.0
1779237359.5923007,354,124,71,93,0.27,0.0
1779237359.6923048,354,124,71,93,0.27,0.0
1779237359.7923205,359,124,72,94,0.25,0.0
1779237359.8923054,359,124,72,94,0.25,0.0
1779237359.9923058,360,122,73,92,0.44,0.0
1779237360.0923045,360,122,73,92,0.44,0.0
1779237360.1923077,358,121,73,94,0.27,0.0
1779237360.2923067,358,121,73,94,0.27,0.0
1779237360.3923018,358,121,73,94,0.27,0.0
1779237360.4923065,347,119,73,91,1.32,0.0
1779237360.5923014,347,119,73,91,1.32,0.0
1779237360.692293,347,119,73,91,1.32,0.0
1779237360.7923055,331,115,74,96,0.25,0.0
1779237360.892296,331,115,74,96,0.25,0.0
1779237360.9922857,332,115,74,97,0.26,0.0
1779237361.092287,332,115,74,97,0.26,0.0
1779237361.1922827,332,115,74,97,0.26,0.0
1779237361.29228,332,115,74,97,0.26,0.0
1779237361.3922932,336,115,73,95,0.26,0.0
1779237361.4922888,336,115,73,95,0.26,0.0
1779237361.5923035,351,116,74,96,0.26,0.0
1779237361.6923285,351,116,74,96,0.26,0.0
1779237361.792292,351,116,74,96,0.26,0.0
1779237361.8922892,351,115,74,95,0.62,0.0
1779237361.9922976,351,115,74,95,0.62,0.0
1779237362.0922952,351,115,74,95,0.62,0.0
1779237362.192287,351,115,74,95,0.62,0.0
1779237362.2923005,352,116,75,94,0.25,0.0
1779237362.3922853,352,116,75,94,0.25,0.0
1779237362.4922907,352,116,75,94,0.25,0.0
1779237362.5922897,352,116,75,94,0.25,0.0
1779237362.6922834,351,118,75,94,0.26,0.0
1779237362.792512,351,118,75,94,0.26,0.0
1779237362.8937292,351,118,75,94,0.26,0.0
1779237362.9922788,351,117,75,93,2.21,0.0
1779237363.0922863,351,117,75,93,2.21,0.0
1779237363.1922984,351,118,75,93,1.51,0.0
1779237363.292258,351,118,74,94,0.88,0.0
1779237363.3923063,351,118,74,94,0.88,0.0
1779237363.492289,351,118,74,94,0.88,0.0
1779237363.5922732,351,118,74,94,0.88,0.0
1779237363.692295,351,118,74,94,0.88,0.0
1779237363.7923067,351,117,74,93,0.3,0.0
1779237363.8923266,351,117,74,93,0.3,0.0
1779237363.9923,351,117,74,93,0.3,0.0
1779237364.092285,351,117,74,93,0.3,0.0
1779237364.192302,351,117,74,93,0.3,0.0
1779237364.292298,350,117,75,93,3.32,0.0
1779237364.392296,350,117,75,93,3.32,0.0
1779237364.492291,350,117,75,93,3.32,0.0
1779237364.592295,350,117,75,93,3.32,0.0
1779237364.6922874,351,118,74,93,0.26,0.0
1779237364.7923052,351,118,74,93,0.26,0.0
1779237364.892305,351,118,74,93,0.26,0.0
1779237364.9923067,351,118,74,93,0.26,0.0
1779237365.0922966,351,118,74,93,0.26,0.0
1779237365.1922925,351,118,75,93,12.89,0.0
1779237365.2922955,351,118,75,93,12.89,0.0
1779237365.3922935,351,118,75,93,12.89,0.0
1779237365.492277,351,118,75,93,12.89,0.0
1779237365.5923033,351,118,75,93,12.89,0.0
1779237365.6923087,354,121,74,94,1.07,0.0
1779237365.7922983,354,121,74,94,1.07,0.0
1779237365.8922985,354,121,74,94,0.28,0.0
1779237365.9922702,354,121,74,94,0.28,0.0
1779237366.0922973,354,121,74,94,0.28,0.0
1779237366.1922996,354,121,74,94,0.27,0.0
1779237366.2922988,354,121,74,94,0.27,0.0
1779237366.3923109,354,121,74,94,0.27,0.0
1779237366.492287,354,121,74,94,0.27,0.0
1779237366.5923018,357,121,74,95,0.26,0.0
1779237366.6923013,357,121,74,95,0.26,0.0
1779237366.7922974,357,122,73,94,0.27,0.0
1779237366.8922846,358,122,74,94,0.26,0.0
1779237366.9922783,358,122,74,94,0.26,0.0
1779237367.0923393,358,122,74,94,0.26,0.0
1779237367.192296,358,121,73,94,0.24,0.0
1779237367.2922466,358,121,73,94,0.24,0.0
1779237367.392289,358,121,73,94,0.24,0.0
1779237367.4922695,358,120,73,95,0.26,0.0
1779237367.5922906,358,120,73,95,0.26,0.0
1779237367.692291,358,120,73,95,0.27,0.0
1779237367.7922893,358,120,73,95,0.27,0.0
1779237367.892293,358,120,73,95,0.27,0.0
1779237367.9938612,358,120,73,95,0.27,0.0
1779237368.0923014,358,119,73,95,0.32,0.0
1779237368.1923132,358,119,73,95,0.32,0.0
1779237368.2923093,358,119,73,95,0.32,0.0
1779237368.3923025,358,119,73,95,0.32,0.0
1779237368.4922853,358,119,73,95,0.32,0.0
1779237368.5922823,358,119,73,95,0.32,0.0
1779237368.6922824,358,119,73,95,0.32,0.0
1779237368.792288,358,120,74,95,3.87,0.0
1779237368.8922865,358,120,74,95,3.87,0.0
1779237368.9922848,358,120,74,95,3.87,0.0
1779237369.0922873,358,120,74,95,3.87,0.0
1779237369.1923106,358,120,74,95,0.24,0.0
1779237369.2922993,358,120,74,95,0.24,0.0
1779237369.392303,358,120,73,95,0.28,0.0
1779237369.4923015,358,120,73,95,0.28,0.0
1779237369.5922892,358,120,73,95,0.28,0.0
1779237369.6922889,359,121,73,94,0.28,0.0
1779237369.7922888,359,121,73,94,0.28,0.0
1779237369.892298,359,121,73,94,0.28,0.0
1779237369.992301,359,121,73,94,0.28,0.0
1779237370.0923028,359,121,73,94,0.28,0.0
1779237370.1922815,359,121,73,94,0.26,0.0
1779237370.2922888,359,121,73,94,0.26,0.0
1779237370.3922791,360,121,74,94,0.83,0.0
1779237370.4922612,360,121,74,94,0.83,0.0
1779237370.5922914,360,121,74,94,0.83,0.0
1779237370.6922784,360,120,73,93,6.2,0.0
1779237370.7923005,360,120,73,93,6.2,0.0
1779237370.892302,360,120,73,93,6.2,0.0
1779237370.992301,360,120,73,93,6.2,0.0
1779237371.092299,360,121,73,94,0.26,0.0
1779237371.192299,360,121,73,94,0.26,0.0
1779237371.2923026,360,121,73,94,0.26,0.0
1779237371.392298,360,121,73,94,0.26,0.0
1779237371.4923024,360,121,73,94,0.26,0.0
1779237371.5938327,360,121,73,94,0.26,0.0
1779237371.6922994,360,121,73,94,0.26,0.0
1779237371.7922966,360,121,73,94,0.26,0.0
1779237371.892299,360,121,73,94,0.26,0.0
1779237371.9922998,360,121,74,94,0.26,0.0
1779237372.0923147,360,121,74,94,0.27,0.0
1779237372.1923032,360,121,74,94,0.27,0.0
1779237372.2922971,360,121,74,94,0.27,0.0
1779237372.3923056,360,121,74,94,0.3,0.0
1779237372.4922836,360,121,74,94,0.3,0.0
1779237372.5922897,360,121,74,94,0.3,0.0
1779237372.6922977,360,121,73,94,1.53,0.0
1779237372.792288,360,121,73,94,1.53,0.0
1779237372.8922925,360,121,73,94,1.53,0.0
1779237372.9922926,360,121,73,94,1.53,0.0
1779237373.0923111,360,121,73,94,0.26,0.0
1779237373.1922882,360,121,73,94,0.26,0.0
1779237373.2922843,360,120,73,93,2.26,0.0
1779237373.3922791,360,120,73,93,2.26,0.0
1779237373.4922688,357,119,74,94,0.26,0.0
1779237373.5922859,357,118,74,94,0.3,0.0
1779237373.6922836,357,118,74,94,0.3,0.0
1779237373.792272,357,118,74,94,0.3,0.0
1779237373.892294,354,116,76,96,0.25,0.0
1779237373.9923065,354,116,76,96,0.25,0.0
1779237374.0923092,354,116,76,96,0.25,0.0
1779237374.1922896,356,109,77,97,0.25,0.0
1779237374.2924056,356,110,77,97,0.24,0.0
1779237374.3922782,356,110,77,97,0.24,0.0
1779237374.4922936,354,112,77,97,0.25,0.0
1779237374.5922894,354,112,77,97,0.25,0.0
1779237374.6922872,354,112,77,97,0.25,0.0
1779237374.7958763,350,112,75,97,0.25,0.0
1779237374.892293,350,112,75,97,0.25,0.0
1779237374.9922657,350,112,75,97,0.25,0.0
1779237375.092308,350,112,76,97,0.9,0.0
1779237375.1922975,350,112,76,97,0.9,0.0
1779237375.2922926,350,113,76,96,0.27,0.0
1779237375.3922763,350,113,76,96,0.27,0.0
1779237375.4922748,350,113,76,96,0.27,0.0
1779237375.5922883,355,112,78,99,0.29,0.0
1779237375.692288,355,112,78,99,0.29,0.0
1779237375.792289,355,112,78,99,0.29,0.0
1779237375.8923106,355,112,78,99,0.29,0.0
1779237375.9922893,356,112,78,98,3.63,0.0
1779237376.0922914,356,112,78,98,3.63,0.0
1779237376.192308,356,112,78,98,3.63,0.0
1779237376.292297,357,111,77,99,0.27,0.0
1779237376.392296,357,111,77,99,0.27,0.0
1779237376.492295,357,111,77,99,0.27,0.0
1779237376.592502,357,111,77,99,0.27,0.0
1779237376.6923027,357,111,77,99,0.27,0.0
1779237376.7922988,357,111,77,99,0.27,0.0
1779237376.8923094,357,111,77,99,0.27,0.0
1779237376.9922853,357,111,77,99,0.27,0.0
1779237377.0923758,357,111,77,99,0.27,0.0
1779237377.1922925,362,110,77,98,0.32,0.0
1779237377.2923331,362,110,77,98,0.32,0.0
1779237377.392288,362,110,77,98,0.26,0.0
1779237377.4922905,362,110,77,98,0.26,0.0
1779237377.5922937,363,111,77,98,0.28,0.0
1779237377.6922934,363,111,77,98,0.28,0.0
1779237377.7938464,363,111,77,98,0.28,0.0
1779237377.8922966,354,111,79,99,0.3,0.0
1779237377.9922943,354,111,79,99,0.3,0.0
1779237378.0922823,354,111,79,99,0.3,0.0
1779237378.1924782,353,111,78,100,0.28,0.0
1779237378.292296,353,111,78,100,0.28,0.0
1779237378.3923197,345,112,76,97,0.25,0.0
1779237378.4923065,345,112,76,97,0.25,0.0
1779237378.592316,345,112,76,97,0.25,0.0
1779237378.6923246,378,100,81,107,0.28,0.0
1779237378.7922986,378,100,81,107,0.28,0.0
1779237378.892286,378,100,81,107,0.28,0.0
1779237378.9923208,383,97,84,109,0.34,0.0
1779237379.0922978,383,97,84,109,0.34,0.0
1779237379.1922972,419,86,89,112,0.8,0.0
1779237379.2922814,419,86,89,112,0.8,0.0
1779237379.3922799,438,73,95,121,0.27,0.0
1779237379.4923027,438,73,95,121,0.27,0.0
1779237379.5923092,438,73,95,121,0.27,0.0
1779237379.6923018,438,73,95,121,0.27,0.0
1779237379.7923124,437,73,94,120,0.26,0.0
1779237379.892289,437,73,94,120,0.26,0.0
1779237379.9922826,427,71,91,120,0.27,0.0
1779237380.092317,427,71,91,120,0.27,0.0
1779237380.1922896,427,71,91,120,0.27,0.0
1779237380.292299,427,71,91,120,0.27,0.0
1779237380.3922985,427,71,91,120,0.27,0.0
1779237380.4923038,419,69,88,121,0.25,0.0
1779237380.592313,419,69,88,121,0.25,0.0
1779237380.692299,419,68,88,123,0.25,0.0
1779237380.7922928,419,68,88,123,0.25,0.0
1779237380.8922849,419,68,88,123,0.25,0.0
1779237380.992294,420,70,89,122,0.32,0.0
1779237381.0923064,420,70,89,122,0.32,0.0
1779237381.192315,420,70,89,122,0.32,0.0
1779237381.292309,420,70,89,122,0.32,0.0
1779237381.3922975,418,69,92,122,0.26,0.0
1779237381.4922934,418,69,92,122,0.26,0.0
1779237381.5922923,418,69,92,122,0.26,0.0
1779237381.692297,418,69,92,122,0.26,0.0
1779237381.7922895,418,69,92,122,0.26,0.0
1779237381.8922887,418,69,92,122,0.26,0.0
1779237381.9922893,418,69,92,122,6.65,0.0
1779237382.092308,418,69,92,122,6.65,0.0
1779237382.1922858,418,69,92,122,6.65,0.0
1779237382.2922971,418,69,92,123,5.91,0.0
1779237382.3922944,418,71,92,120,0.25,0.0
1779237382.492292,418,71,92,120,0.25,0.0
1779237382.5923035,418,71,92,120,0.25,0.0
1779237382.6922927,418,71,92,120,0.26,0.0
1779237382.79229,418,71,92,120,0.26,0.0
1779237382.8922825,418,71,92,120,0.26,0.0
1779237382.992295,418,71,92,120,0.26,0.0
1779237383.0922987,417,71,92,119,0.24,0.0
1779237383.1923,417,71,92,119,0.24,0.0
1779237383.2923005,412,72,91,118,0.26,0.0
1779237383.3922946,412,72,91,118,0.26,0.0
1779237383.4923036,412,72,91,118,0.26,0.0
1779237383.5922768,412,72,91,118,0.26,0.0
1779237383.6922846,412,72,91,118,0.26,0.0
1779237383.7922843,411,72,92,119,0.28,0.0
1779237383.892295,411,72,92,119,0.28,0.0
1779237383.9922907,411,72,92,119,0.28,0.0
1779237384.0922978,398,76,89,115,0.24,0.0
1779237384.1922772,398,76,89,115,0.24,0.0
1779237384.2922964,398,76,89,115,0.24,0.0
1779237384.3922942,398,76,89,115,0.24,0.0
1779237384.4922926,398,76,89,115,0.24,0.0
1779237384.5922937,398,76,89,114,0.25,0.0
1779237384.6922958,398,76,89,114,0.25,0.0
1779237384.792294,398,76,89,114,0.25,0.0
1779237384.8922904,396,76,87,114,0.3,0.0
1779237384.9922857,396,76,87,114,0.3,0.0
1779237385.092284,400,87,87,109,0.23,0.0
1779237385.1922853,400,87,87,109,0.23,0.0
1779237385.2922888,400,88,87,108,0.28,0.0
1779237385.3922906,406,89,88,110,0.28,0.0
1779237385.4923024,406,89,88,110,0.28,0.0
1779237385.592284,406,89,88,110,0.28,0.0
1779237385.6922812,406,89,88,110,0.28,0.0
1779237385.792299,409,89,85,110,0.43,0.0
1779237385.892302,409,89,85,110,0.43,0.0
1779237385.992276,409,89,85,110,0.43,0.0
1779237386.092288,409,89,85,110,0.43,0.0
1779237386.1922803,409,89,85,110,0.43,0.0
1779237386.2922964,409,89,85,110,0.43,0.0
1779237386.3924696,409,89,85,109,6.06,0.0
1779237386.4923031,409,89,85,109,6.06,0.0
1779237386.5922909,409,89,86,110,0.27,0.0
1779237386.6923058,409,89,86,110,0.27,0.0
1779237386.79229,408,89,86,113,0.27,0.0
1779237386.8922892,408,89,86,113,0.27,0.0
1779237386.9922233,408,89,86,113,0.27,0.0
1779237387.0922859,407,90,87,112,6.1,0.0
1779237387.1923008,407,90,87,112,6.1,0.0
1779237387.292306,404,89,89,111,1.52,0.0
1779237387.3922992,404,89,89,111,1.52,0.0
1779237387.4922938,404,89,89,111,1.52,0.0
1779237387.5922856,404,89,89,111,1.52,0.0
1779237387.6923065,401,88,88,110,0.32,0.0
1779237387.7922955,401,88,88,110,0.32,0.0
1779237387.8922908,401,88,88,110,0.32,0.0
1779237387.9922907,401,88,88,110,0.32,0.0
1779237388.0922875,401,88,88,110,0.32,0.0
1779237388.192317,401,88,88,110,0.32,0.0
1779237388.292284,401,88,88,110,0.32,0.0
1779237388.3922849,401,88,88,110,0.31,0.0
1779237388.4922922,401,88,88,110,0.31,0.0
1779237388.5923007,401,88,88,110,0.31,0.0
1779237388.6923542,402,88,88,111,0.29,0.0
1779237388.792296,402,88,88,111,0.29,0.0
1779237388.8922276,405,88,88,112,0.31,0.0
1779237388.9922962,405,88,88,112,0.31,0.0
1779237389.092297,405,88,88,112,0.31,0.0
1779237389.1923106,405,88,88,111,0.33,0.0
1779237389.2923024,405,88,88,111,0.33,0.0
1779237389.3923037,405,88,88,111,0.33,0.0
1779237389.492299,405,88,88,111,0.33,0.0
1779237389.5922923,406,88,88,111,0.31,0.0
1779237389.692303,406,88,88,111,0.31,0.0
1779237389.7923157,406,88,88,111,0.31,0.0
1779237389.8923106,409,89,86,110,0.23,0.0
1779237389.9922996,409,89,86,110,0.23,0.0
1779237390.092298,409,89,86,110,0.23,0.0
1779237390.192302,409,89,86,110,0.23,0.0
1779237390.2923002,409,89,86,110,0.23,0.0
1779237390.3922994,408,89,87,110,0.23,0.0
1779237390.4922903,408,89,87,110,0.23,0.0
1779237390.5922928,408,89,87,110,0.23,0.0
1779237390.692295,408,89,87,110,0.23,0.0
1779237390.7922862,409,88,86,111,3.68,0.0
1779237390.892298,409,88,86,111,3.68,0.0
1779237390.992304,409,88,86,111,3.68,0.0
1779237391.0922906,409,88,86,111,3.68,0.0
1779237391.1923034,409,88,86,111,3.68,0.0
